ccode,period,Year,rgdpo,hc,inv_share,Penn_GDP_PPP,Penn_GDP_PPP_log,pop_log,GDP_pc_growth,pop_growth,KOF_econ,KOF_defacto,KOF_dejure,KOF_trade,KOF_trade_df,KOF_trade_dj,KOF_finance,KOF_finance_df,KOF_finance_dj,inflation,Trade_to_GDP,EXP_to_GDP,IMP_to_GDP,population,Exports_USD_current,Exports_USD_constant,Imports_USD_current,Imports_USD_constant,TOI,CTS,Lietal,Alcala,KAOPEN,chinn_ito_normed,LMF_FDI_total_stocks,LMF_open,LMF_EQ,LMF_FDI_total_stocks_GDP,LMF_open_gdp,LMF_EQ_gdp,UNC_FDI_in_stock_GDP,UNC_FDI_out_stock_GDP,UNC_FDI_total_stocks_GDP,FTI_panel,FTI_original,FTI_reduced,Tariff_RES,Tariff_WITS,HF_econ,HF_fin,HF_trade,FTI_original_ipo,FTI_reduced_ipo,Tariff_WITS_ipo,LMF_open_pv,FIN_CUR,CAPITAL,first_year,initial_GDP_pc
KOR,"(1995,2000]",1998,971330.9,3.12026376724243,38.0442184209824,20.8473491288201,3.03523526968784,3.84151340154012,1.70992978430236,0.901140354822649,44.3778831481934,42.6484146118164,46.1073455810547,47.6315971374512,50.8451583862305,44.4180351257324,41.1241641998291,34.4516738891602,47.7966552734375,3.9898789876009,62.3016781460829,32.6448021112329,29.6568760348501,46277910.4,164683912522.113,165876904419.404,153024971474.143,201706795748.667,20.4367994753734,378.200814253445,0.409050447175622,341116.701995497,-0.996245685219765,0.31586903333664,48925.2,361074,29608,0.0970499659786168,0.722989533762449,0.0594714729006119,5.837008,3.8672,9.704208,7.74,7.21,7.64,91.7094604492188,88.4921105218,71.1,62,70.84,7.198,7.36,88.4921105218,,62.5,67.5,1996,22.0568876311815
KOR,"(2000,2005]",2003,1200532.7,3.27273764610291,35.0591611862183,24.8743448321575,3.21103673999308,3.87611701975432,4.78388037085132,0.550401840909007,52.7003295898438,46.3658897399902,59.0347724914551,55.2028511047363,53.9057594299317,56.4999412536621,50.1978134155274,38.8260208129883,61.5696044921875,3.33769836667173,66.2806333019865,34.273227530755,32.0074057712314,47834862,241656021020.348,281592839824.196,225203605286.362,296723304393.107,22.1792849754396,431.551888291165,0.434813964819551,390097.59322967,-0.141151502728462,0.516441917419434,102223.6,612487,139521.4,0.144920558292286,0.86361167453102,0.189351351822893,10.626144,3.866872,14.493016,7.792,7.398,7.586,93.0063064575195,90.5348825593,68.22,70,69.76,7.398,7.586,90.5348825593,,81.25,62.5,2001,22.2587497564885
KOR,"(2005,2010]",2008,1472471,3.41117172241211,35.7451015710831,29.9115328269843,3.39766969278433,3.89632694177638,2.61138349292018,0.343728684010793,61.2334571838379,57.8608505249024,64.6060653686523,64.8726135253906,66.7070419311524,63.0381820678711,57.5943016052246,49.0146560668945,66.173950958252,3.02927155382885,87.3589286223273,44.6563212931009,42.7026073292265,49007717,457290447778.165,469586535658.585,437775862335.362,450136091434.622,23.460840425642,632.111516544438,0.54561122990237,624661.958102896,0.166412854194641,0.588584929704666,215422.8,1299097.8,323802.2,0.211107093385447,1.26915049909055,0.313532663854105,11.531136,9.580326,21.111462,7.59,7.588,6.542,,92.3759814363,68.38,70,68.32,7.588,6.542,92.3759814363,,,,2006,28.5664951220776
KOR,"(2010,2015]",2013,1640805.65,3.56191401481628,32.053884267807,32.7002374628802,3.48694559416957,3.91538072122673,1.71094148890654,0.415728197171976,65.0725090026856,61.8466445922852,68.2983673095703,69.5677627563477,69.7811187744141,69.3544067382813,60.5772506713867,53.9121726989746,67.2423324584961,1.89907347750474,100.333268180411,52.31500269815,48.0182654822611,50465398,679825292994.538,670177923137.274,622312753926.971,601930918870.198,24.0533578171686,795.313691827733,0.593662704902498,823649.431678179,1.08910584449768,0.805013966560364,398686.6,1904977,468036.4,0.304451673089474,1.45885830679571,0.358180514289928,12.740808,17.67135,30.412158,7.582,7.582,6.458,,92.5861857272,70.54,70,72.24,7.582,6.458,92.5861857272,,,,2011,31.9703967907398
KWT,"(2000,2005]",2003,103867.1046875,2.09384965896606,22.5289261341095,47.2983828122696,3.82484247719699,0.779610156428972,11.0396299684448,2.08984077805506,66.7405471801758,67.6218109130859,65.8592880249023,75.6179626464844,70.0118118286133,81.2241073608398,57.8631362915039,65.2318092346191,50.494465637207,1.70826814294523,87.2342317406797,53.781828882467,33.4524028582127,2174519,29075617315.6427,,16989460270.9202,,23.3776344345537,52.3074932587826,0.431581254175817,430826.427577587,1.06518971920013,0.799404120445252,3306.2,141826.4,5582.4,0.0542661013795787,2.79075694477893,0.102420611192294,0.935962,3.00749,3.943452,7.508,7.6,8.12,94.3008087158203,95.5501142493333,65.7,30,78.08,7.6,8.12,95.5791383614375,259.7828491,,,2001,35.1809599465417
KWT,"(2005,2010]",2008,204437.796875,2.12263069152832,21.3767430186272,77.1089224949559,4.33511634579549,0.978675504352131,9.51977949934502,5.50559826677349,72.0421447753906,76.3160659790039,67.7682250976563,76.7396026611328,73.2635162353516,80.2156936645508,67.3446823120117,79.3686172485352,55.3207504272461,5.64613427462668,91.9936301265344,64.3654949846532,27.6281351418811,2669325.8,75518359761.9618,76953942777.3901,32275892661.8526,35034891835.3105,18.5092205886597,77.786995920772,0.379070082288603,530486.613848225,1.06518971920013,0.799404120445252,42465.8,429662,56396.2,0.364029188783045,3.69393498863214,0.483568410333749,5.491048,17.09981,22.590858,7.518,7.514,7.96,,95.98657159375,66.86,51,79.78,7.514,7.96,95.97981407075,350.21044312,,,2006,79.6898325319882
KWT,"(2010,2015]",2013,251950.753125,2.18751330375671,18.3358070254326,71.2023235826877,4.24221040969089,1.27275752177372,0.582800602187628,5.44279094009725,71.1824951171875,78.541780090332,63.8232139587402,72.6369079589844,73.1378402709961,72.1359771728516,69.7280853271484,83.9457214355469,55.5104469299316,3.39149494638792,99.2941463899167,68.2166289284858,31.0775174614309,3513964.8,107857082368.437,91418702023.7265,46994757528.896,42893998604.3266,14.9644704121471,89.4624468892375,0.405200143261523,609787.077657934,1.06518971920013,0.799404120445252,96818.8,764519.4,160664.6,0.623189026967684,4.92511902846293,1.04921234964574,10.390238,21.745714,32.135952,7.16,7.156,7.17,,96.296094980125,63.06,55,78.58,7.156,7.17,96.24272173195,405.982948275,,,2011,78.3664514465448
LKA,"(1995,2000]",1998,80003.2328125,2.78799405097961,19.8247402906418,4.30591512830512,1.45896278204694,2.92173700529023,3.1300495749281,0.577766683590815,47.726424407959,52.1234039306641,43.3294418334961,44.8048233032227,62.2884513854981,27.3211936950684,50.6480224609375,41.9583572387695,59.3376884460449,9.14835037124203,80.9788852408138,36.4509360277129,44.5279492131008,18568734.4,5605306475.93532,7290110968.83254,6846471946.30993,8415638487.62667,5.33205425666434,18.8813224513334,0.53717227781431,156398.502419879,-0.0036780268419534,0.54868803024292,1382.4,13882.6,157.2,0.0872871485119446,0.88142451918685,0.00979333323418261,10.9943,0.322224,11.316524,7.15,6.69,6.88,88.9400009155274,93.138213072,63.96,50,64.4,6.69,6.88,85.0236433313333,35.89674,80,50,1996,3.9984141261645
LKA,"(2000,2005]",2003,95133.0109375,2.88539681434631,20.9231260418892,4.94691314995573,1.59658940770448,2.95572883823495,3.42313956790271,0.775546392981124,54.5365112304688,51.1067672729492,57.9662582397461,57.2084457397461,64.1004241943359,50.3164672851563,51.8645820617676,38.1131126403809,65.6160507202149,9.84794745335494,77.1313797010249,34.9131594454157,42.2182202556092,19226078,6677709057.20029,9234574189.77744,8117520205.09983,11369112913.2034,4.50575745452655,16.0713312914818,0.519977967898449,163247.476645472,-0.0036780268419534,0.54868803024292,2106,17432.2,241.2,0.107706958714563,0.894619003846508,0.0123722045842811,13.605524,0.421512,14.027036,7.178,6.84,6.806,91.944448852539,93.097293662625,63.02,50,71.92,6.84,6.806,93.17618333755,38.164794,68.75,50,2001,4.44618431492816
LKA,"(2005,2010]",2008,140163.6828125,2.89061942100525,24.1161155700684,7.02098584045077,1.94092215959905,2.99268595700242,9.14258738250939,0.678560895568019,50.609073638916,44.7028053283691,56.5153480529785,48.3121429443359,49.1795211791992,47.4447647094727,52.906005859375,40.2260833740234,65.5859306335449,11.6218805484615,59.7499524471131,24.9931400759512,34.7568123711618,19981449,9623244005.1539,11058892446.5678,13401217397.4046,14368163271.4196,3.99552101504438,10.5467529746716,0.439524957918793,176591.869455887,-0.0036780268419534,0.54868803024292,4930.2,30380.6,863.6,0.127360781298602,0.787733226525193,0.0221592830469864,11.737068,0.604806,12.341874,6.986,6.986,6.458,,92.3886060312,57.42,25,69.16,6.986,6.458,92.3886060312,35.366796,,,2006,5.86105621660953
LKA,"(2010,2015]",2013,218578.03125,2.87569274902344,26.2187778949738,10.6458140301608,2.36211982956126,3.02141935144048,6.94012011060009,0.504214210535023,46.0058448791504,41.0153541564941,50.9963348388672,44.6648834228516,41.4485504150391,47.8812141418457,47.3468078613281,40.5821594238281,54.1114585876465,5.62310052590915,51.1088255832954,20.6271168587841,30.4817087245113,20631334,15195959913.9528,13038814903.3573,22318096908.9062,19841742394.6855,3.68939492354167,11.2886038533303,0.397251158534525,184588.677364499,-0.727482749242336,0.378910699486733,9376.6,57729.2,1581.2,0.13644858386491,0.844971777342511,0.0234836713648836,12.11423,0.765746,12.879976,6.354,6.352,6.036,,93.126922658125,58.94,34,74.14,6.352,6.036,93.0245099841,44.8116825,,,2011,9.44300032523012
MAR,"(2000,2005]",2003,133808.090625,1.61507489681244,28.412059545517,4.48358880309896,1.5003389168108,3.39598209023141,-0.439183903663447,1.12640861671227,48.7930297851563,48.0299049377442,49.5561599731445,48.0136703491211,49.8834564208984,46.143879699707,49.5723937988281,46.1763481140137,52.968440246582,1.41184818265539,61.5582441886805,28.731463148722,32.8267810399586,29786951.4,14740013634.159,21116571139.8543,16949847096.2353,24318715984.7014,7.98877377942625,19.8177900802718,0.381123298044114,206063.692969955,-1.21001923084259,0.265725812315941,16572,54700,1409.5,0.319011717776564,1.07039214844522,0.0249951073645466,31.406706,1.1181,32.524806,6.086,5.718,5.124,77.5465957641602,77.2886375475,57.92,70,40.64,5.718,5.124,77.675257051,72.7238739,43.75,37.5,2001,4.54970642478629
MAR,"(2005,2010]",2008,176081.534375,1.71723628044128,34.2574238777161,5.5582186487095,1.70882806256599,3.45358890295438,7.55107408635237,1.20077100494378,53.4520889282227,56.2127517700195,50.6914276123047,59.1430976867676,62.4898780822754,55.7963203430176,47.7610778808594,49.9356231689453,45.5865364074707,2.20142206222326,75.7638039008868,32.6611167182079,43.1026871826789,31555528.6,27786898278.0016,27952891261.6452,36933342771.3825,36899426364.1365,7.80532955544626,31.3001081503408,0.489887946548636,331583.828554243,-1.21001923084259,0.265725812315941,40693.6,100572.4,3901.8,0.47673299597631,1.1854061033762,0.0453162925809457,45.807386,1.822598,47.629984,6.462,6.46,5.856,,86.9763285815,56.08,64,59.6,6.46,5.856,86.9763285815,75.976483156,,,2006,4.74882145825605
MAR,"(2010,2015]",2013,252982.4875,1.81028604507446,33.5482090711594,7.47414001451253,2.01098656921513,3.52107407214196,3.97134347077751,1.42514013171793,58.0200096130371,58.655534362793,57.3844886779785,65.0782752990723,65.7085708618164,64.4479804992676,50.9617469787598,51.6024963378906,50.32099609375,1.21498382894891,81.5085173085582,34.3679350094031,47.1405822991552,33719078.2,35569779787.587,33965251790.6746,48795520690.667,45480250188.6907,7.67239385250447,35.9476016253513,0.539883459931375,330486.017616512,-1.21001923084259,0.265725812315941,51661.6,121004.4,4030.2,0.496326345392768,1.16209763616091,0.0387439253623075,46.811794,2.987068,49.798862,6.938,6.938,6.396,,92.167313263625,59.56,68,71.86,6.938,6.396,92.43181253045,78.2398052225,,,2011,7.14622823550691
MDA,"(2000,2005]",2003,10625.090234375,2.81331558227539,14.5950317382813,2.54775108682288,0.927158054720113,1.42828770172802,8.32546888624429,-0.207638652250481,64.1263450622559,78.5783554077148,49.6743385314942,72.7675765991211,81.2121368408203,64.3230117797852,55.4851181030274,75.9445693969727,35.0256652832031,10.2590893062102,134.02388663508,51.6379253615155,82.385961273564,3613306,1105636661.82336,1301457780.14924,1793849887.63124,2780130049.39649,6.60701464234869,4.18736869400958,0.848392485536622,241572.932798187,-1.21001923084259,0.265725812315941,780.8,3364.4,17.8,0.369501899320028,1.62837591640106,0.00850115856760088,43.137896,1.498486,44.636382,6.8,6.8,7,95.8407028198243,96.85455743175,57.36,42,78.08,6.8,7,96.8565642325,131.04430238,,,2001,2.10409832255595
MDA,"(2005,2010]",2008,14864.639453125,2.97822256088257,14.5525333285332,3.61541583792725,1.28180313649098,1.41415530945503,6.32830070214708,-0.355344206867629,65.7291770935059,77.8106719970703,53.6476837158203,75.0617309570313,82.0237533569336,68.0997131347656,56.3966239929199,73.5975952148438,39.1956581115723,9.06982043062897,122.519616557687,39.271458945381,83.2481576123064,3571975.2,1993355690.175,1833633534.63818,4252995257.75801,4279141935.27524,6.39177007542046,5.21622215711868,0.906284120889196,391540.628096542,-1.21001923084259,0.265725812315941,2362.8,7730.8,46.6,0.46255306507115,1.53340977879092,0.0093312431357232,46.695236,1.310962,48.006198,6.948,6.95,7.17,,97.3034829526,56.64,30,79.9,6.95,7.17,97.3034829526,112.533993538,,,2006,3.2993433576515
MDA,"(2010,2015]",2013,21093.990234375,3.22081832885742,11.0660882294178,5.18072841798701,1.64378190829513,1.40408244275106,5.34938370523027,-0.0907965196653793,64.6583885192871,74.9897979736328,54.3269775390625,74.3450942993164,76.137272644043,72.5529159545899,54.9716835021973,73.8423309326172,36.1010398864746,6.31929803160474,94.6202499185291,31.766413529218,62.8538363893111,3557715.2,2786399028.82762,2734243863.43609,5523833774.56841,5421641145.41648,6.297788240978,5.51176551851201,0.841385208867946,416454.056439586,-1.21001923084259,0.265725812315941,3695,12443.8,102.4,0.506089396292778,1.70218085230853,0.0140309322657763,45.41247,2.16051,47.57298,7.13,7.13,7.452,,95.951483233,56.08,41,79.82,7.13,7.452,95.951483233,121.52690505,,,2011,4.88540088458939
MDG,"(1995,2000]",1998,16515.9279296875,1.50161869525909,8.32131803035736,1.11293181126572,0.106609901493815,2.69510403234194,1.74490319907976,3.14082045842962,37.5023674011231,42.3658897399902,32.63883934021,33.3307727813721,45.2710868835449,21.3904586791992,41.6739562988281,39.4606918334961,43.8872184753418,10.4479943483001,54.8960593451396,23.8047780467374,31.0912812984022,14821732,899548687.187408,1445889672.70297,1173380026.21502,1602430243.85494,4.06371771473697,1.50193007905484,0.359386692666032,122763.164612248,-0.354925048351288,0.466298696398735,223.2,4982.6,1.6,0.0590685487987285,1.31972388544358,0.000425627586712256,4.527374,0.222182,4.749556,6.28,5.95,5.39,89.15,95.2148470775,53,34,34.8,5.95,5.39,95.2488842456,66.294770812,,,1996,1.07426582462302
MDG,"(2000,2005]",2003,20451.799609375,1.56913018226624,11.5203222632408,1.1820042069905,0.166368302782021,2.84916770623848,1.19558523729441,3.01997933050804,44.8133163452148,48.5953575134277,41.031275177002,43.903581237793,54.7565147399902,33.0506458282471,45.7230506896973,42.434196472168,49.0119064331055,11.0062184061864,61.7995423004128,25.8043054173794,35.9952368830334,17288982.2,1226144712.36857,1469225180.66686,1715748908.15022,2320080044.89272,3.75153373465325,1.95974446723755,0.421808976505782,145208.36697,-0.141151502728462,0.516441917419434,506.8,5720.8,19.6,0.106761829115855,1.2063812032988,0.00434591782854912,3.87214,0.187292,4.059432,6.23,6.484,5.972,88.2886581420899,96.508104058,59.5,50,50.12,6.484,5.972,96.508104058,45.730326842,,,2001,1.20917481430809
MDG,"(2005,2010]",2008,27372.29375,1.62072417736053,20.8455094695091,1.36562358700494,0.310203521154533,2.99523620998502,3.37490763940015,2.85623305383578,46.7309783935547,52.9311729431152,40.5307914733887,48.4399795532227,61.4124786376953,35.4674770355225,45.0219886779785,44.4498733520508,45.5941040039063,9.71033032568698,67.3687561654835,25.4964230138696,41.8723331516139,20006205.8,2224824290.02963,2251262955.22148,3696167335.58786,3618944447.81123,3.54148845791752,3.07299910192537,0.525340004028663,524597.854974675,-0.282457911968231,0.483296757936478,3159,7869.6,50.8,0.379826409534322,0.977032366347498,0.00653571967875061,27.842694,0.126452,27.969146,6.318,6.318,6.47,,91.3209583538,61.98,68,77.2,6.318,6.47,91.3209583538,64.835368348,,,2006,1.27146280288579
MDG,"(2010,2015]",2013,34996.3484375,1.66871802806854,17.0511630177498,1.52332260180057,0.420868608479535,3.13367734908609,0.658865919506426,2.72085666329719,52.0229164123535,57.6784370422363,46.3673973083496,54.1030220031738,61.995915222168,46.2101249694824,49.9428146362305,53.360962677002,46.5246688842773,6.90148282503292,57.7384399031641,24.8890109924014,32.8494289107627,22975167.2,2958830695.26938,2752599196.50424,3904491932.30167,3981949377.874,3.40844108982648,2.69365522092722,0.462137716684113,248729.263831242,-0.423764321208,0.450151598453522,7303.6,13659,44.2,0.717507397469447,1.34349925425191,0.00434695267893631,48.595924,0.134604,48.730528,6.754,6.76,6.59,,92.6819122693,61.8,54,74.18,6.76,6.59,92.6819122693,101.78795242,,,2011,1.52411397101006
MEX,"(1990,1995]",1993,1090139.7125,2.24961714744568,20.2237731218338,12.0363058563065,2.48456295829072,4.5058500692136,-1.18967875348994,1.93853720094006,38.9414398193359,26.5479145050049,51.3349670410156,28.9144660949707,13.6423875808716,44.1865440368652,48.968416595459,39.453443145752,58.4833885192871,17.9773599645729,35.2397866778688,16.300696779204,18.9390898986647,88606577.2,65190865740.5537,113276123373.877,76689885892.6386,111920639801.882,15.3417785543716,74.7233666646907,0.255130061680374,113911.878434609,0.582653230428693,0.686219239234925,50659.6,264811.8,31109.2,0.121580918033424,0.635129552361913,0.0715150583698844,8.598232,0.863064,9.461296,7.91,7.72,7.26,86.7800003051758,89.395693611,63.1,70,66.2,7.72,7.26,89.395693611,61.421250154,98.75,62.5,1991,11.5308367957379
MEX,"(1995,2000]",1998,1172578.3625,2.36863651275635,19.2125052213669,11.8564430829399,2.47077938399484,4.59248107919739,3.98416293419478,1.5688238050725,48.5648864746094,32.085542678833,65.0442276000977,39.1058326721191,20.1655300140381,58.0461357116699,58.0239387512207,44.0055557250977,72.0423202514649,19.4019170852969,50.6486673154256,24.9943490128491,25.6543183025764,96039808.8,137167773538.358,189743895496.14,141791219206.82,184567951279.161,15.4018855733414,226.246864451194,0.342858666088306,234049.622311431,1.06518971920013,0.799404120445252,113941.2,411456,46541,0.21283324558237,0.786027855206478,0.0883811139265435,13.315768,1.143846,14.459614,7.43,7.51,7.46,85.7399993896484,86.7023810084,58.8,70,68.16,7.594,7.38,86.7023810084,71.629451752,93.75,62.5,1996,10.7101468611011
MEX,"(2000,2005]",2003,1358070.925,2.47642126083374,18.8569471240044,12.8413699323807,2.55197682624656,4.66050147512718,1.13239058533111,1.28546917910167,50.0253158569336,30.9116191864014,69.1390151977539,42.1741500854492,18.5830108642578,65.7652854919434,57.8764862060547,43.240225982666,72.5127471923828,4.92436630189126,52.9706244998829,25.6743662532061,27.2962582466767,103116813.2,202429207951.405,244062170312.274,215138752025.163,267152099676.18,14.8513775198661,279.042161843663,0.378716469276581,304148.86690129,0.637642620783297,0.699117684364319,233781.6,617378,77204.8,0.304770317917596,0.805641440024153,0.0996848475235599,24.212058,5.548952,29.76101,7.274,7.32,7.288,83.4360000610352,88.5453862425,64.02,50,80.4,7.32,7.288,88.5453862425,71.036334228,93.75,62.5,2001,12.7648129990162
MEX,"(2005,2010]",2008,1607998.125,2.56971468925476,20.2998915314674,14.1432494117902,2.64898937952388,4.73315917893602,1.15924450089808,1.56804031741375,54.5403175354004,36.2545364379883,72.8261032104492,47.6950157165527,23.6153106689453,71.774723815918,61.385620880127,48.8937629699707,73.8774810791016,4.43507649876459,57.4786246304138,27.8813115411714,29.5973130892423,110820555.2,284467493475.282,287027775816.792,302088602999.872,315017899628.837,14.6020237664731,262.711694162069,0.40709781296593,361928.594922448,1.06518971920013,0.799404120445252,398136.8,1019679.6,166856.6,0.396377049927305,1.01130138937747,0.165379849664499,31.563168,8.311942,39.87511,7.052,7.054,6.958,,93.8422652437,66.2,53,75.24,7.054,6.958,93.8422652437,87.437451174,,,2006,13.9941115457295
MEX,"(2010,2015]",2013,2014338,2.657306432724,20.8753269910812,16.43075810573,2.79846671487436,4.80802760462032,3.0581514838895,1.41039635093849,58.7497467041016,42.0440994262695,75.4553970336914,53.2976707458496,27.9086009979248,78.6867370605469,64.2018257141113,56.1795967102051,72.224055480957,3.61290709693188,65.8263388057924,32.212760649179,33.6135781566135,118802035,395346070920.171,375783188964.177,412425792211.454,380257809403.374,14.0803868896115,317.333554125845,0.447402559313691,424652.128417385,1.06518971920013,0.799404120445252,603745.6,1573560.4,184579,0.49860159995962,1.29808251673297,0.152088424629133,37.88356,11.445976,49.329536,7.332,7.33,7.222,,95.4613046913,66.66,67,81.18,7.33,7.222,95.4613046913,102.2958526675,,,2011,15.542917761111
MLI,"(1995,2000]",1998,12117.5076171875,1.13663196563721,13.6112853884697,1.16470444004325,0.151813710670405,2.34077100540716,5.444660014211,2.65454328448308,41.9946197509766,45.9982261657715,37.9910049438477,39.3052780151367,44.9384407043457,33.6721153259277,44.6839515686035,47.0580085754395,42.3098930358887,1.71989685721275,53.0318408980426,21.3363137601608,31.6955271378816,10376376.2,629719571.247437,1423111153.9446,934522301.502236,1566362728.01846,6.0059802787775,1.54030791358933,0.407027678495982,139987.552256926,-1.21001923084259,0.265725812315941,312.8,4013.2,15.6,0.092932127041691,1.2057420079859,0.00489855224521782,9.729578,0.3917,10.121278,6.45,6.14,7.28,81.7000015258789,90.57034399625,57.88,70,65,6.14,7.28,90.7241115475,35.359272384,,,1996,1.09127433899912
MLI,"(2000,2005]",2003,15620.6353515625,1.15821714401245,14.9557906389236,1.29801485293769,0.260075375756305,2.48605745515503,2.82151355022301,3.08789653306066,42.2067619323731,48.7394218444824,35.6741088867188,36.8327682495117,45.6570205688477,28.0085155487061,47.58076171875,51.8218208312988,43.3397018432617,2.43424202888313,57.2190359060677,25.3670570644507,31.851978841617,12003153.6,1188232585.5797,2644937630.02197,1508709282.02993,2172988476.79342,4.93828395893144,1.90210671532385,0.395635209751107,184422.392450059,-1.21001923084259,0.265725812315941,633.8,5412.2,62,0.1307068046268,1.15315480244936,0.0129779818632621,12.382036,0.192902,12.574938,6.308,6.288,6.282,83.5261520385742,89.263064944,58.74,58,62.28,6.288,6.282,89.263064944,46.66536789,,,2001,1.25602458874842
MLI,"(2005,2010]",2008,23257.588671875,1.20033149719238,16.8141463398933,1.636580882638,0.486811518270687,2.64825536168116,6.81714917115411,3.27389626265287,37.2402709960938,41.5691329956055,32.9114059448242,35.0917087554932,39.5741188049316,30.6092979431152,39.3888320922852,43.5641510009766,35.2135143280029,3.13983898310465,57.9936214311103,24.4840919968994,33.5095294342109,14119840.2,2208845526.76166,2681488962.69055,3067578872.6528,3006305559.0651,4.8269931355957,2.26910188875039,0.420622408431222,257845.05294798,-1.21001923084259,0.265725812315941,1594,5874.6,23.8,0.170771390188912,0.641748702893341,0.00275285147068137,14.553978,0.11686,14.670838,6.29,6.29,6.19,,90.524201200875,55.12,50,68.72,6.29,6.19,90.5274195897,31.26157608,,,2006,1.47017504521766
MLI,"(2010,2015]",2013,33255.249609375,1.27332515716553,13.1946252286434,2.01295361225722,0.698542503927461,2.80197844841613,2.42114818329399,2.94643678763985,38.0768714904785,46.3361206054688,29.817622756958,38.8306465148926,49.5626457214356,28.098649597168,37.323095703125,43.1095970153809,31.5365959167481,2.00130823795607,60.3402393447408,24.2289071300804,36.1113322146604,16463390.4,3196571735.74377,2925397478.56095,4787747033.38586,5784632692.87039,4.57297454290596,2.66699075126451,0.4396861980387,323820.506607893,-1.21001923084259,0.265725812315941,2620.2,9515.2,30.8,0.197515168929035,0.718064019298394,0.00234261263126778,22.225218,0.386334,22.611552,6.688,6.688,6.31,,91.22679032775,56.08,52,73.2,6.688,6.31,91.40076205875,38.261089325,,,2011,1.85131447919318
MNG,"(2000,2005]",2003,9647.20244140625,2.63996934890747,23.3080285787582,3.8938478962412,1.34524878572641,0.90458736342816,11.2664995337003,1.04827641098348,52.5369720458984,53.0583641052246,52.0155830383301,58.1440902709961,72.2192398071289,44.0689361572266,46.929859161377,33.8974895477295,59.9622306823731,6.656230357406,121.669150326206,54.5908330431602,67.078317283046,2470887.2,975118720.071868,,1174340394.38253,,14.8473368324894,3.44536133631488,0.758843244718588,218104.87714971,1.06518971920013,0.799404120445252,435.4,1437.8,1.6,0.206027256808402,0.700707585804493,0.000600252474292255,176.02313,0.30258,176.32571,6.515,6.67,6.43,,94.6754518505,57.32,50,74.6,6.67,6.43,94.5418741254,39.606676102,,,2001,3.13767970680864
MNG,"(2005,2010]",2008,17684.7556640625,2.74415092468262,31.1308163404465,6.70869126187307,1.89907521438463,0.967433848669953,8.56389706619806,1.42224851944509,56.013224029541,57.8415946960449,54.1848564147949,53.7327865600586,64.7591995239258,42.7063713073731,58.2936660766602,50.9239929199219,65.6633422851563,12.0730962448346,112.634442349255,54.0063462676604,58.6280960815951,2635653.2,2650447592.0762,3355976968.51778,2956613987.01586,4074354772.60398,11.9736393402937,4.71433630855996,0.671128559806753,311351.112090912,1.09014127254486,0.805256819725037,2518.8,5795.8,38,0.391465879273486,0.918406644378026,0.00558984971060751,101.023364,8.432834,109.456198,6.708,6.708,6.77,,95.249012467,61.82,60,79.88,6.708,6.77,95.0549333002,67.618777464,,,2006,5.77317484667837
MNG,"(2010,2015]",2013,30621.03984375,2.87523756027222,36.1371621489525,10.6631518007242,2.36519320172877,1.05365193286831,6.61576355986251,1.858974329669,60.0137428283691,67.0675964355469,52.9598915100098,50.6748161315918,61.0491241455078,40.300505065918,69.3526748657227,73.0860733032227,65.619278717041,10.4040855290639,107.301821376146,46.5821073936699,60.7197139824756,2883080,5494315281.87748,5595730162.05129,7163264932.07793,7184546157.65415,9.40788641471132,7.83065202355874,0.733128457203863,432015.376841514,1.58891508579254,0.922250390052796,14863,26793.4,252.6,1.24789972370029,2.24935075547798,0.0212587226258722,153.83259,6.818036,160.650626,7.024,7.026,6.764,,95.2035345915,60.16,50,77.78,7.026,6.764,95.10421392,171.66062165,,,2011,9.54512192334769
MOZ,"(2000,2005]",2003,16813.673046875,1.1475079536438,14.1234683990479,0.848673309794758,-0.169175061685929,2.98157586089155,7.05077616497645,2.93454756000275,49.9548866271973,52.1306251525879,47.7791519165039,45.5768707275391,37.4238922119141,53.7298446655274,54.3329071044922,66.8373565673828,41.8284606933594,,65.4677508710062,23.0976939358794,42.3700569351268,19344324,1572687231.64433,1484315240.72633,2833837124.67628,2607568368.94765,5.66215170282116,3.28308564115921,0.465773633358504,252125.108359223,-1.21001923084259,0.265725812315941,2136.2,13227.2,25,0.362600816898744,2.30625184374168,0.00405180173386488,35.317348,0.00591,35.323258,6.19333333333333,6.15666666666667,5.81666666666667,89.9704360961914,90.766033774875,57.46,66,59.24,6.15666666666667,5.81666666666667,90.92970224605,159.35588532,,,2001,0.700411976651016
MOZ,"(2005,2010]",2008,22251.03359375,1.17238490581512,15.2932956814766,0.972918142856842,-0.0275527937154355,3.12877938523875,0.512670349871892,2.9276865246297,53.0737091064453,57.9815063476563,48.1659088134766,51.9153846740723,48.1525093078613,55.6782623291016,54.2320297241211,67.810506439209,40.653556060791,,65.097617581314,27.2810917287571,37.816525852557,22291261.2,3006262678.80649,2727306432.11215,4168964390.81772,4012254889.09731,6.12444475213312,3.78896996840933,0.506719112374469,314647.801253202,-1.21001923084259,0.265725812315941,3689,16917.8,164.2,0.360593630110749,1.68190451062812,0.0156669963964572,33.683276,0.013824,33.6971,6.4,6.308,6.498,,93.1098256716,54.74,50,71.22,6.308,6.498,93.1098256716,119.317474374,,,2006,0.953828508545043
